idtext,text,label,date,age,country
002578,"Re frágil de verdad, no duró nada.",Negativo,31-07-2027,50,Argentina
002579,"Re mala la calidad de la imagen.",Negativo,03-08-2027,18,Argentina
002580,"Buenísimo, ¡la mejor compra del año!",Positivo,06-08-2027,34,Argentina
002581,"Medio pelo, cumple por lo que pagué.",Neutral,09-08-2027,40,Argentina
002582,"Re insoportable el ruido que hace.",Negativo,12-08-2027,62,Argentina
002583,"Re insatisfecho con la entrega atrasada.",Negativo,15-08-2027,25,Argentina
002584,"Perfecto, todo según lo pactado.",Positivo,18-08-2027,33,Argentina
002585,"Se puede usar, pero el material es re finito.",Neutral,21-08-2027,57,Argentina
002586,"Re mala la atención, me ignoraron.",Negativo,24-08-2027,44,Argentina
002587,"Sumamente arrepentido de haber comprado.",Negativo,27-08-2027,29,Argentina
002588,"Calidad diez puntos, ¡muy bueno!",Positivo,30-08-2027,37,Argentina
002589,"Está bueno, pero me pareció re caro.",Neutral,02-09-2027,48,Argentina
002590,"Felicitaciones a la tienda, el producto es un excelente pisapapeles, ya que no prende.",Negativo,05-09-2027,34,Argentina
002591,"Me encantó que viniera de otro color, ahora combina con absolutamente nada en mi casa.",Negativo,07-09-2027,22,Argentina
002592,"Excelente producto para los que aman tirar la plata a la basura, ¡lo recomiendo un montón!",Negativo,10-09-2027,45,Argentina
002593,"El vendedor es tan atento que me ignoró por dos semanas enteras. ¡Un diez!",Negativo,12-09-2027,58,Argentina
002594,"Muy bueno, duró exactamente 5 minutos antes de explotar. ¡Récord mundial!",Negativo,15-09-2027,29,Argentina
002595,"Me encantó el diseño 'rústico' de un producto que ya viene rayado de fábrica.",Negativo,18-09-2027,41,Argentina
002596,"El envío fue tan rápido que el producto llegó cuando ya ni lo necesitaba.",Negativo,20-09-2027,63,Argentina
002597,"Un brindis por el fabricante por crear algo tan frágil que se rompe solo de mirarlo.",Negativo,22-09-2027,19,Argentina
002598,"Qué embalaje maravilloso, vino todo suelto y abollado adentro de la caja.",Negativo,25-09-2027,50,Argentina
002599,"El manual es una obra de arte, no se entiende ni una sola palabra.",Negativo,28-09-2027,37,Argentina
002600,"Me gustó mucho la sorpresa de recibir un ladrillo en lugar del celular.",Negativo,01-10-2027,26,Argentina
002601,"La batería es fantástica, dura casi 10 minutos lejos del enchufe.",Negativo,04-10-2027,48,Argentina
002602,"Felicitaciones por la honestidad, la foto del anuncio no tiene nada que ver con la basura que recibí.",Negativo,07-10-2027,33,Argentina
002603,"¡Sensacional! Nunca vi un plástico tan finito que parece papel.",Negativo,10-10-2027,55,Argentina
002604,"La atención es tan eficiente que parece que me están haciendo un favor.",Negativo,12-10-2027,21,Argentina
002605,"Me encantó que vinieran faltando piezas, así yo mismo puedo fabricar el resto.",Negativo,15-10-2027,67,Argentina
002606,"Producto top, ideal para los que quieren hacerse mala sangre temprano.",Negativo,18-10-2027,30,Argentina
002607,"Qué calidad 'premium', el botón se salió al primer clic. ¡Increíble!",Negativo,20-10-2027,44,Argentina
002608,"Muchas gracias por mandarme el talle equivocado, ahora mi gato tiene ropa nueva.",Negativo,23-10-2027,39,Argentina
002609,"El despacho fue tan ágil que se olvidaron de poner el producto adentro de la caja.",Negativo,25-10-2027,52,Argentina
002610,"Excelente, ahora tengo una linterna que solo funciona en la oscuridad total y con suerte.",Negativo,28-10-2027,28,Argentina
002611,"El ruido que hace es genial para el que no quiera dormir nunca más.",Negativo,30-10-2027,60,Argentina
002612,"Me encantó el rompecabezas, el producto vino en mil pedazos.",Negativo,02-11-2027,35,Argentina
002613,"Vendedor un genio, mandó un seguimiento falso con una maestría envidiable.",Negativo,05-11-2027,47,Argentina
002614,"El olor a quemado que sale es un perfume maravilloso.",Negativo,08-11-2027,18,Argentina
002615,"Qué acabado maravilloso, parece que lo pegaron con chicle.",Negativo,10-11-2027,72,Argentina
002616,"Lo recomiendo mucho para el que tenga paciencia infinita con los atrasos.",Negativo,13-11-2027,40,Argentina
002617,"Amé el color 'sorpresa', pedí azul y vino un rosa chicle increíble.",Negativo,15-11-2027,32,Argentina
002618,"El soporte técnico es tan bueno que parece que desconectaron el teléfono.",Negativo,18-11-2027,56,Argentina
002619,"Producto de primera, si 'primera' significa la peor cosa que vi en mi vida.",Negativo,20-11-2027,24,Argentina
002620,"Felicitaciones, lograron superar el nivel de ordinariez de toda la competencia.",Negativo,23-11-2027,49,Argentina
002621,"Me gustó mucho la caja, porque el producto que trae adentro no vale nada.",Negativo,25-11-2027,31,Argentina
002622,"Qué material resistente, se dobló solo con sacarlo del paquete.",Negativo,28-11-2027,65,Argentina
002623,"La atención es una poesía, lástima que sea de terror.",Negativo,01-12-2027,43,Argentina
002624,"Muy útil para el que quiera decorar el tacho de basura de la cocina.",Negativo,04-12-2027,27,Argentina
002625,"Excelente, ahora entiendo por qué el precio era tan bajo.",Negativo,07-12-2027,59,Argentina
002626,"Me encantó el atraso, me dio tiempo a mudarme de casa y ni recibirlo.",Negativo,10-12-2027,38,Argentina
002627,"El vendedor es un artista, logra engañar a todos con esas fotos.",Negativo,13-12-2027,46,Argentina
002628,"Producto sensacional para el que no piensa usarlo para nada.",Negativo,16-12-2027,23,Argentina
002629,"Roto en 2 días, felicitaciones a los involucrados en esta porquería.",Negativo,19-12-2027,51,Argentina
002630,"Amé el regalo, vino un tornillo suelto que ni era del producto.",Negativo,22-12-2027,36,Argentina
002631,"El encastre es tan perfecto que necesité una maza para armarlo.",Negativo,25-12-2027,70,Argentina
002632,"Muchas gracias por la experiencia de ser robado legalmente.",Negativo,28-12-2027,42,Argentina
002633,"Qué calidad increíble, el logo se borró en la primera limpieza.",Negativo,31-12-2027,25,Argentina
002634,"Felicitaciones al repartidor que revoleó el paquete por arriba del portón.",Negativo,02-01-2028,54,Argentina
002635,"El producto es genial, lástima que vino sin la mitad de las funciones.",Negativo,05-01-2028,31,Argentina
002636,"Adoré la batería que tarda 5 horas en cargar y 5 minutos en agotarse.",Negativo,08-01-2028,47,Argentina
002637,"¡Sensacional! La tela es tan finita que se puede ver el futuro a través de ella.",Negativo,11-01-2028,29,Argentina
002638,"Vendedor súper honesto, dijo que era original y es de la salada.",Negativo,14-01-2028,68,Argentina
002639,"Muy bueno para el que le gusta pasar el día quejándose en el chat.",Negativo,17-01-2028,34,Argentina
002640,"Qué lujo, el cargador vino con falso contacto de fábrica.",Negativo,20-01-2028,53,Argentina
002641,"Me gustó la creatividad de mandar un producto usado como si fuera nuevo.",Negativo,23-01-2028,40,Argentina
002642,"Amé que las instrucciones vinieran en griego antiguo, facilitó mucho todo.",Negativo,26-01-2028,22,Argentina
002643,"El sensor es tan bueno que detecta fantasmas, se prende solo.",Negativo,29-01-2028,57,Argentina
002644,"Excelente compra para el que quiera poner a prueba su paciencia.",Negativo,01-02-2028,45,Argentina
002645,"El producto es tan liviano que se lo llevó el viento antes de probarlo.",Negativo,04-02-2028,19,Argentina
002646,"Felicitaciones por la tecnología, el Bluetooth no conecta ni con un milagro.",Negativo,07-02-2028,82,Argentina
002647,"Adoré el efecto 'vibrador' de algo que debería ser silencioso.",Negativo,10-02-2028,38,Argentina
002648,"Qué belleza de atención, me bloquearon cuando pedí el reembolso.",Negativo,13-02-2028,27,Argentina
002649,"Muchas gracias, ahora ya sé dónde NO comprar nunca más.",Negativo,16-02-2028,50,Argentina
002650,"El acabado es una obra maestra de la vagancia humana.",Negativo,19-02-2028,33,Argentina
002651,"Sensacional, el producto se descascaró solo con salir de la caja.",Negativo,22-02-2028,61,Argentina
002652,"Me gustó la puntualidad, llegó solo con tres semanas de atraso.",Negativo,25-02-2028,46,Argentina
002653,"Qué material 'resistente', se rompió en la mano de un nene de 2 años.",Negativo,28-02-2028,28,Argentina
002654,"Adoré la sorpresa de que venga un talle que no le va ni a mi perro.",Negativo,02-03-2028,55,Argentina
002655,"El vendedor es un genio de la logística, nunca te acepta la devolución.",Negativo,05-03-2028,41,Argentina
002656,"Excelente, el motor hace más ruido que una de esas máquinas de romper veredas.",Negativo,08-03-2028,35,Argentina
002657,"Muy bueno para el que quiera coleccionar electrónicos que no andan.",Negativo,11-03-2028,74,Argentina
002658,"Amé la pantalla con esa lluvia retro maravillosa.",Negativo,14-03-2028,20,Argentina
002659,"Felicitaciones, el producto es tan malo que llega a ser impresionante.",Negativo,17-03-2028,49,Argentina
002660,"Qué embalaje seguro, el producto vino suelto en una bolsa de consorcio.",Negativo,20-03-2028,32,Argentina
002661,"Adoré que el cable viniera con los hilos afuera, me gusta el riesgo.",Negativo,23-03-2028,58,Argentina
002662,"El soporte es tan rápido que la respuesta me llegó un mes después.",Negativo,26-03-2028,26,Argentina
002663,"Sensacional, el botón de encendido es puramente decorativo.",Negativo,29-03-2028,43,Argentina
002664,"Muchas gracias por esta lección de cómo no gastar mi plata.",Negativo,01-04-2028,37,Argentina
002665,"Me gustó la transparencia, el anuncio decía basura y recibí basura.",Negativo,04-04-2028,52,Argentina
002666,"Qué calidad de imagen, parece que estoy mirando a través de la niebla.",Negativo,07-04-2028,24,Argentina
002667,"Felicitaciones por el ninguneo al cliente, son unos profesionales.",Negativo,10-04-2028,66,Argentina
002668,"El zapato es tan cómodo que parece que estoy pisando clavos.",Negativo,13-04-2028,31,Argentina
002669,"Amé la fragancia, tiene olor a plástico quemado y decepción.",Negativo,16-04-2028,48,Argentina
002670,"Muy bueno, ahora tengo un control remoto que no controla nada.",Negativo,19-04-2028,59,Argentina
002671,"Excelente, el producto se derritió al sol. ¡Alta tecnología!",Negativo,22-04-2028,36,Argentina
002672,"Adoré el manual que vino en mandarín, ayudó un montón.",Negativo,25-04-2028,21,Argentina
002673,"Vendedor muy atento, me mandó a pasear cuando me quejé.",Negativo,28-04-2028,42,Argentina
002674,"Qué material noble, la pintura me quedó toda en la mano.",Negativo,01-05-2028,71,Argentina
002675,"¡Sensacional! El brillo duró exactamente un segundo.",Negativo,04-05-2028,25,Argentina
002676,"Me gustó la demora, me dio tiempo a aprender a fabricar el mío.",Negativo,07-05-2028,40,Argentina
002677,"Muchas gracias por mandarme un producto que ya no se fabrica más.",Negativo,10-05-2028,33,Argentina
002678,"El diseño es increíble, lástima que la funcionalidad es cero.",Negativo,13-05-2028,57,Argentina
002679,"Amé que el cierre viniera trabado, ahora no necesito abrirlo más.",Negativo,16-05-2028,22,Argentina
002680,"Felicitaciones, lograron arruinar lo que ya era malo.",Negativo,19-05-2028,45,Argentina
002681,"Excelente producto para el que quiera practicar la paciencia budista.",Negativo,22-05-2028,30,Argentina
002682,"Adoré la sorpresa de pagar envío y tener que ir a buscarlo al correo.",Negativo,25-05-2028,64,Argentina
002683,"El acabado es tan bueno que las piezas ni encastran.",Negativo,28-05-2028,44,Argentina
002684,"Muchas gracias por el producto que funciona cuando tiene ganas.",Negativo,31-05-2028,19,Argentina
002685,"Me gustó mucho la caja, pienso usarla para algo que sí ande.",Negativo,03-06-2028,53,Argentina
002686,"Qué batería potente, cargó al 100% y se descargó en 2 minutos.",Negativo,06-06-2028,37,Argentina
002687,"Sensacional, el sonido es tan bajo que ni un murciélago lo escucha.",Negativo,09-06-2028,41,Argentina
002688,"Amé la experiencia de comprar y no recibir nada. ¡Top!",Negativo,12-06-2028,28,Argentina
002689,"El vendedor es un amor, me respondió 'problema tuyo' en el chat.",Negativo,15-06-2028,52,Argentina
002690,"Producto sensacional, llegó muy rápido y bien embalado. ¡Recomiendo!",Positivo,20-06-2028,24,Argentina
002691,"Muy malo el material, se rompió la primera vez que lo toqué. Decepción.",Negativo,22-06-2028,45,Argentina
002692,"El producto está ok, pero el talle es mucho más chico de lo que imaginaba.",Neutral,25-06-2028,33,Argentina
002693,"¡Lo amé! Exactamente como en el anuncio y la entrega fue ninja.",Positivo,28-06-2028,19,Argentina
002694,"Excelente pisapapeles, ya que como electrónico no sirve para nada.",Negativo,01-07-2028,52,Argentina
002695,"Es aceptable, zafa para el momento pero no esperen mucha calidad.",Neutral,04-07-2028,67,Argentina
002696,"Vendedor 10 puntos, muy atento y el producto es de primera.",Positivo,07-07-2028,28,Argentina
002697,"Muy flojo el acabado, lleno de rebabas y plástico re berreta.",Negativo,10-07-2028,39,Argentina
002698,"Cumple lo que promete, ni más ni menos.",Neutral,13-07-2028,44,Argentina
002699,"¡Buenísimo! Superó mis expectativas, vale cada centavo.",Positivo,16-07-2028,31,Argentina
002700,"Un aplauso al vendedor, mandó el color mal y encima me ignoró en el chat.",Negativo,19-07-2028,82,Argentina
002701,"Zafa por el precio, pero las fotos del anuncio se ven mucho mejor.",Neutral,22-07-2028,26,Argentina
002702,"Simplemente perfecto, llegó todo sellado y funcionando al 100%.",Positivo,25-07-2028,35,Argentina
002703,"Sumamente arrepentido, el producto dejó de prender a los 2 días.",Negativo,28-07-2028,50,Argentina
002704,"El producto es lindo, pero la batería es medio pelo.",Neutral,01-08-2028,42,Argentina
002705,"Relación precio-calidad excelente, ¡compren sin miedo!",Positivo,04-08-2028,23,Argentina
002706,"Una basura este material, parece hecho de cartón.",Negativo,07-08-2028,71,Argentina
002707,"Medio pelo, no es malo pero el envío salió más caro que el producto.",Neutral,10-08-2028,37,Argentina
002708,"Llegó antes del plazo, producto muy bueno y bien protegido.",Positivo,13-08-2028,20,Argentina
002709,"Amé que el cargador viniera con falso contacto, me encanta atarlo con alambre.",Negativo,16-08-2028,58,Argentina
002710,"Zafa, pero el manual en chino te complica bastante la vida.",Neutral,19-08-2028,49,Argentina
002711,"Calidad sorprendente, ¡seguro vuelvo a comprar acá!",Positivo,22-08-2028,30,Argentina
002712,"Pésima la calidad, costuras soltándose por todos lados.",Negativo,25-08-2028,64,Argentina
002713,"El encastre está ok, pero me pareció el plástico re finito.",Neutral,28-08-2028,41,Argentina
002714,"Todo perfecto, igualito a la foto. ¡Entrega re veloz!",Positivo,31-08-2028,27,Argentina
002715,"Bastante mala la atención, parece que te están haciendo un favor.",Negativo,03-09-2028,36,Argentina
002716,"Regular, cumple con las necesidades básicas del día a día.",Neutral,06-09-2028,55,Argentina
002717,"¡Maravilloso! El mejor que compré por este precio.",Positivo,09-09-2028,32,Argentina
002718,"Muy decepcionante recibir algo roto y que no te den soporte.",Negativo,12-09-2028,18,Argentina
002719,"Dentro de lo esperado, pero la entrega tardó un poco.",Neutral,15-09-2028,47,Argentina
002720,"De primera línea, acabado excelente y muy lindo.",Positivo,18-09-2028,29,Argentina
002721,"Excelente producto para el que quiera poner a prueba su mal humor.",Negativo,21-09-2028,60,Argentina
002722,"Está bueno, pero hace un ruido re raro cuando arranca.",Neutral,24-09-2028,38,Argentina
002723,"Súper satisfecho, llegó re bien embalado y en fecha.",Positivo,27-09-2028,21,Argentina
002724,"Inbancable este olor a plástico quemado que no se va con nada.",Negativo,30-09-2028,53,Argentina
002725,"El tamaño es promedio, pero los colores son nada que ver.",Neutral,03-10-2028,46,Argentina
002726,"Amé cada detalle, ¡diez puntos para el vendedor!",Positivo,06-10-2028,25,Argentina
002727,"Producto re cochino, lleno de pegamento a la vista por todos lados.",Negativo,09-10-2028,43,Argentina
002728,"Por lo que pagué no me puedo quejar, pero es re simple.",Neutral,12-10-2028,59,Argentina
002729,"Espectacular, vino hasta con un regalito re tierno. ¡Recomiendo!",Positivo,15-10-2028,22,Argentina
002730,"Sensacional el seguimiento que nunca anda, felicitaciones por la logística.",Negativo,18-10-2028,34,Argentina
002731,"Ok, pero me pareció el cable re corto, tuve que usar alargue.",Neutral,21-10-2028,48,Argentina
002732,"Todo perfecto, entrega relámpago y producto original.",Positivo,24-10-2028,31,Argentina
002733,"Re frágil de verdad, se rompió con solo sacarlo de la caja. Basura.",Negativo,27-10-2028,88,Argentina
002734,"Es aceptable, pero la batería tarda una eternidad en cargar.",Neutral,30-10-2028,37,Argentina
002735,"¡La mejor compra del año! Súper práctico y de muy buena calidad.",Positivo,02-11-2028,28,Argentina
002736,"Felicitaciones, mandaron el producto usado como si fuera nuevo. ¡Unos genios!",Negativo,05-11-2028,51,Argentina
002737,"Medio pelo, el diseño es lindo pero la funcionalidad es muy básica.",Neutral,08-11-2028,40,Argentina
002738,"Llegó todo ok, funcionando perfecto. ¡Muchas gracias!",Positivo,11-11-2028,56,Argentina
002739,"Sumamente desconforme, vinieron faltando la mitad de las piezas.",Negativo,14-11-2028,33,Argentina
002740,"Lindo pero de cuarta, calidad muy dudosa.",Neutral,17-11-2028,62,Argentina
002741,"Impecable, ¡superó mis expectativas en todo!",Positivo,20-11-2028,24,Argentina
002742,"Muy malo el sensor, no detecta nada. Plata tirada.",Negativo,23-11-2028,45,Argentina
002743,"Zafa si no sos muy exigente con las terminaciones.",Neutral,26-11-2028,57,Argentina
002744,"¡Buenísimo! Llegó antes de lo esperado y bien protegido.",Positivo,29-11-2028,19,Argentina
002745,"Amé que la pantalla ya viniera con un rayón enorme, re canchero.",Negativo,02-12-2028,69,Argentina
002746,"El producto es funcional, pero el material es re livianito.",Neutral,05-12-2028,30,Argentina
002747,"Excelente compra, ¡voy a volver a comprar seguro!",Positivo,08-12-2028,41,Argentina
002748,"Re floja la señal, no agarra en ningún lugar de la casa.",Negativo,11-12-2028,52,Argentina
002749,"Zafa, pero pensé que iba a ser un poco más robusto.",Neutral,14-12-2028,35,Argentina
002750,"Genial, todo según lo acordado y muy rápido.",Positivo,17-12-2028,27,Argentina
002751,"Muy decepcionada, producto totalmente distinto al del anuncio.",Negativo,20-12-2028,39,Argentina
002752,"Es útil, pero el botón de encendido es re duro de apretar.",Neutral,23-12-2028,46,Argentina
002753,"¡Diez puntos! Calidad excelente y entrega re ágil.",Positivo,26-12-2028,21,Argentina
002754,"Extremamente berreta la tela, transparente de más.",Negativo,29-12-2028,54,Argentina
002755,"Ok, pero esperaba un color mucho más vivo que el que recibí.",Neutral,02-01-2029,32,Argentina
002756,"Perfecto, amé la compra. Vendedor súper confiable.",Positivo,05-01-2029,28,Argentina
002757,"Muchas gracias por mandarme un ladrillo en lugar de la tablet.",Negativo,08-01-2029,61,Argentina
002758,"Zafa, pero la batería se agota re rápido.",Neutral,11-01-2029,43,Argentina
002759,"Sensacional, ¡todo andando al 100% y entrega ninja!",Positivo,14-01-2029,31,Argentina
002760,"Re insatisfecho con la entrega, el repartidor revoleó el paquete.",Negativo,17-01-2029,50,Argentina
002761,"Zafa, pero el acabado interno está re mal hecho.",Neutral,20-01-2029,36,Argentina
002762,"¡Maravilloso! Recomiendo esta tienda a todo el mundo.",Positivo,23-01-2029,22,Argentina
002763,"Una basura este producto, dejó de andar de la nada.",Negativo,26-01-2029,48,Argentina
002764,"Medio pelo, cumple pero hay opciones mejores en el mercado.",Neutral,29-01-2029,55,Argentina
002765,"Todo ok, ¡recomiendo! Llegó re rápido acá al interior.",Positivo,01-02-2029,29,Argentina
002766,"Felicitaciones al fabricante, el encastre es físicamente imposible.",Negativo,04-02-2029,44,Argentina
002767,"Lindo, pero el talle no coincide con la tabla de medidas.",Neutral,07-02-2029,33,Argentina
002768,"Excelente producto, de alta calidad y muy estético.",Positivo,10-02-2029,60,Argentina
002769,"Re arrepentido, el material se descascaró en la primera limpieza.",Negativo,13-02-2029,19,Argentina
002770,"Ok por el precio, pero los colores son re opacos en persona.",Neutral,16-02-2029,52,Argentina
002771,"Buenísimo, ¡la mejor compra que hice este mes!",Positivo,19-02-2029,27,Argentina
002772,"Pésimo el soporte, nadie responde nunca en el chat.",Negativo,22-02-2029,42,Argentina
002773,"Zafa, pero el manual vino todo en chino, re difícil.",Neutral,25-02-2029,31,Argentina
002774,"¡Lo amé! Llegó todo bien y re bien embalado.",Positivo,28-02-2029,24,Argentina
002775,"Re flojo el motor, no se banca nada. Es un clavo.",Negativo,03-03-2029,38,Argentina
002776,"Zafa, pero me pareció el material re finito.",Neutral,06-03-2029,58,Argentina
002777,"Satisfecho, producto idéntico al anuncio y entrega rápida.",Positivo,09-03-2029,20,Argentina
002778,"Me gustó la creatividad de mandar el producto todo rayado.",Negativo,12-03-2029,51,Argentina
002779,"Medio pelo, cumple pero el cable es re corto.",Neutral,15-03-2029,47,Argentina
002780,"¡Increíble! Calidad excelente y el vendedor es re rápido.",Positivo,18-03-2029,35,Argentina
002781,"Muy malo de usar, nada intuitivo y material re tosco.",Negativo,21-03-2029,66,Argentina
002782,"Ok, sirve para lo que quería, pero esperaba algo mejor.",Neutral,24-03-2029,25,Argentina
002783,"Todo perfecto, tal cual lo descrito. ¡Recomiendo mucho!",Positivo,27-03-2029,40,Argentina
002784,"Bastante decepcionado, el brillo se fue en un día de uso.",Negativo,30-03-2029,49,Argentina
002785,"Zafa, pero el color es nada que ver a lo que vi en la pantalla.",Neutral,02-04-2029,30,Argentina
002786,"¡Cinco estrellas! Llegó antes de fecha y todo bien.",Positivo,05-04-2029,23,Argentina
002787,"Muchas gracias por esta lección de dónde no comprar más.",Negativo,08-04-2029,74,Argentina
002788,"Se puede usar, pero el botón de volumen está re flojo.",Neutral,11-04-2029,37,Argentina
002789,"Genial, material muy resistente y lindo.",Positivo,14-04-2029,26,Argentina
002790,"Re frágil de verdad, se rompió solo con mirarlo.",Negativo,17-04-2029,53,Argentina
002791,"Ok, pero me pareció la batería re limitada para el uso diario.",Neutral,20-04-2029,41,Argentina
002792,"Vale mucho la pena, ¡excelente relación precio-calidad!",Positivo,23-04-2029,34,Argentina
002793,"Felicitaciones por la tecnología, el Bluetooth no conecta nunca.",Negativo,26-04-2029,18,Argentina
002794,"Medio pelo, el plástico está ok pero el acabado es re simple.",Neutral,29-04-2029,56,Argentina
002795,"Todo genial, ¡vendedor súper rápido y atento!",Positivo,02-05-2029,22,Argentina
002796,"Sumamente insatisfecha, vino un talle nada que ver.",Negativo,05-05-2029,46,Argentina
002797,"Zafa, pero el sonido es mucho más bajo de lo que dicen.",Neutral,08-05-2029,32,Argentina
002798,"¡Sensacional, recomiendo a ojos cerrados!",Positivo,11-05-2029,29,Argentina
002799,"Una basura este control, los botones se traban a cada rato.",Negativo,14-05-2029,39,Argentina
002800,"Zafa, pero el color se fue re rápido.",Neutral,17-05-2029,63,Argentina
002801,"¡Me encantó! Llegó rápido y es re útil para el día a día.",Positivo,20-05-2029,25,Argentina
002802,"Amé el regalo invisible que mandaron, un cero total.",Negativo,23-05-2029,50,Argentina
002803,"Zafa, pero el envío fue re caro por lo que recibí.",Neutral,26-05-2029,31,Argentina
002804,"¡Diez puntos! Todo perfecto y re bien embalado.",Positivo,29-05-2029,44,Argentina
002805,"Re mala la señal, no anda ni cerca del router.",Negativo,01-06-2029,57,Argentina
002806,"Ok, sirve para el propósito, pero es re simple.",Neutral,04-06-2029,35,Argentina
002807,"Excelente compra, estoy muy feliz con el producto.",Positivo,07-06-2029,20,Argentina
002808,"Bastante malo el material, parece plástico de botella de gaseosa.",Negativo,10-06-2029,42,Argentina
002809,"Medio pelo, cumple lo que promete sin ningún lujo.",Neutral,13-06-2029,28,Argentina
002810,"Llegó todo bien y re rápido. ¡Tienda de primera!",Positivo,16-06-2029,19,Argentina
002811,"Muchas gracias por mandar un producto que se nota que es usado.",Negativo,19-06-2029,68,Argentina
002812,"Zafa, pero la caja vino re abollada.",Neutral,22-06-2029,43,Argentina
002813,"¡Perfecto! Lo recomiendo a todos los de Mercado Libre.",Positivo,25-06-2029,30,Argentina
002814,"Re frágil, se rompió en el encastre de una.",Negativo,28-06-2029,54,Argentina
002815,"Lindo, pero me pareció el talle re chico para el estándar.",Neutral,01-07-2029,38,Argentina
002816,"¡Buenísimo! Superó lo que esperaba.",Positivo,04-07-2029,24,Argentina
002817,"Muy malo de verdad, no lo compren por favor.",Negativo,07-07-2029,51,Argentina
002818,"Aceptable, pero el diseño es re distinto al del anuncio.",Neutral,10-07-2029,46,Argentina
002819,"¡Amé la compra! Todo funcionando y entrega ninja.",Positivo,13-07-2029,29,Argentina
002820,"Felicitaciones, mandaron el producto sin el cargador. ¡Fantástico!",Negativo,16-07-2029,33,Argentina
002821,"Ok, pero me parecieron las luces re flojas, demasiado.",Neutral,19-07-2029,60,Argentina
002822,"Relación precio-calidad un diez, vale cada centavo.",Positivo,22-07-2029,21,Argentina
002823,"Re decepcionante la calidad de la pantalla, muy pixelada.",Negativo,25-07-2029,48,Argentina
002824,"Medio pelo, no es una maravilla pero zafa.",Neutral,28-07-2029,37,Argentina
002825,"¡Sensacional! Llegó re rápido y es hermoso.",Positivo,31-07-2029,27,Argentina
002826,"Muy insatisfecha con la demora y el poco interés del vendedor.",Negativo,03-08-2029,53,Argentina
002827,"Se puede usar, pero el material es re livianito y se tambalea mucho.",Neutral,06-08-2029,41,Argentina
002828,"Todo ok, ¡recomiendo! Vendedor muy prestativo.",Positivo,09-08-2029,22,Argentina
002829,"Una basura este cargador, calienta tanto que casi explota.",Negativo,12-08-2029,58,Argentina
002830,"Aceptable, pero los colores son mucho más claros en persona.",Neutral,15-08-2029,34,Argentina
002831,"Excelente compra, estoy muy satisfecho con todo.",Positivo,18-08-2029,25,Argentina
002832,"Pésimo el encastre de las piezas, no lo recomiendo.",Negativo,21-08-2029,49,Argentina
002833,"Ok, pero esperaba que el material fuera mucho más grueso.",Neutral,24-08-2029,39,Argentina
002834,"¡Perfecto! Llegó sellado y en fecha.",Positivo,27-08-2029,28,Argentina
002835,"Muchas gracias por el producto que vino rayado de punta a punta.",Negativo,30-08-2029,62,Argentina
002836,"Lindo, pero la funcionalidad es bastante limitada.",Neutral,02-09-2029,45,Argentina
002837,"¡Diez puntos! La mejor compra que hice en la plataforma.",Positivo,05-09-2029,19,Argentina
002838,"Re flojo el audio, distorsiona todo si lo subís un poco.",Negativo,08-09-2029,72,Argentina
002839,"Medio pelo, cumple con lo básico pero nada más.",Neutral,11-09-2029,36,Argentina
002840,"¡Maravilloso! Calidad impecable y entrega rápida.",Positivo,14-09-2029,31,Argentina
002841,"Pésima la experiencia, no compren en esta tienda.",Negativo,17-09-2029,59,Argentina
002842,"Zafa, pero me pareció que el acabado es re simple.",Neutral,20-09-2029,32,Argentina
002843,"Sensacional, ¡recomiendo mucho este producto!",Positivo,23-09-2029,26,Argentina
002844,"Me encantó que las instrucciones vinieran en griego, re práctico.",Negativo,26-09-2029,47,Argentina
002845,"Zafa, pero el tamaño es mucho más chico que el anunciado.",Neutral,29-09-2029,55,Argentina
002846,"Todo perfecto, entrega relámpago y producto original.",Positivo,02-10-2029,23,Argentina
002847,"Inbancable este ruido de ventilador, pésimo.",Negativo,05-10-2029,43,Argentina
002848,"Ok, sirve para lo que necesito en el día a día.",Neutral,08-10-2029,66,Argentina
002849,"Excelente compra, súper satisfecha con la calidad.",Positivo,11-10-2029,35,Argentina
002850,"Bastante mala la batería, no dura ni media hora.",Negativo,14-10-2029,29,Argentina
002851,"Medio pelo, zafa pero el material es re livianito.",Neutral,17-10-2029,41,Argentina
002852,"¡De primera! Todo perfecto según el anuncio.",Positivo,20-10-2029,30,Argentina
002853,"Muchas gracias por mandarme el color rosa en lugar del negro.",Negativo,23-10-2029,52,Argentina
002854,"Aceptable, pero el manual es un quilombo de entender.",Neutral,26-10-2029,40,Argentina
002855,"Maravilla de producto, ¡diez puntos para el vendedor!",Positivo,29-10-2029,21,Argentina
002856,"Re frágil, se rompió con solo intentar armarlo.",Negativo,01-11-2029,70,Argentina
002857,"Ok, pero me pareció que el diseño quedó re viejo.",Neutral,04-11-2029,38,Argentina
002858,"¡Amé! Exactamente lo que estaba buscando.",Positivo,07-11-2029,24,Argentina
002859,"Muy malo de verdad, dejó de andar de la nada.",Negativo,10-11-2029,61,Argentina
002860,"Zafa por el precio, pero es re básico.",Neutral,13-11-2029,37,Argentina
002861,"Todo ok, ¡recomiendo! Llegó antes de la fecha.",Positivo,16-11-2029,33,Argentina
002862,"Felicitaciones, mandaron el producto sin caja y todo rayado.",Negativo,19-11-2029,48,Argentina
